nct_id,old_modality,matched_signal,file
NCT04893109,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT06801834,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT04686305,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05600686,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT05581589,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05308225,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT05915351,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT02758717,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT04998669,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT06302569,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT04747912,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT06554626,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT04595565,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT07012031,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT07162259,small_molecule,t-dxd,master_DB_2025_Q4.json
NCT06133517,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05217693,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT02226276,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT05800366,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT05205850,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06563245,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT05940064,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06782334,small_molecule,antibody drug conjugate,master_DB_2025_Q4.json
NCT05104866,small_molecule,dato-dxd,master_DB_2025_Q4.json
NCT04143711,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05834764,small_molecule,t-dm1,master_DB_2025_Q4.json
NCT05089734,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06071871,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT05982678,monoclonal_antibody,deruxtecan,master_DB_2025_Q4.json
NCT04704661,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06161532,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT07034508,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06830889,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT04940325,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT05633654,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT07251062,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT06356155,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT06172127,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06797622,monoclonal_antibody,t-dxd,master_DB_2025_Q4.json
NCT06682728,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06470672,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT06530511,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06167317,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05775471,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT06660511,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT05633615,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06837792,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05016947,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT06233864,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT05982834,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT05660395,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT06849492,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT05586061,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT05388149,small_molecule,kadcyla,master_DB_2025_Q4.json
NCT06245824,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05332561,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05498220,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06948539,small_molecule,antibody drug conjugate,master_DB_2025_Q4.json
NCT07063212,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05673785,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT04526691,monoclonal_antibody,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT05673928,monoclonal_antibody,ado-trastuzumab,master_DB_2025_Q4.json
NCT04619004,monoclonal_antibody,patritumab deruxtecan,master_DB_2025_Q4.json
NCT04152499,small_molecule,antibody drug conjugate,master_DB_2025_Q4.json
NCT07041437,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT06823427,monoclonal_antibody,mmae,master_DB_2025_Q4.json
NCT07213804,monoclonal_antibody,mirvetuximab soravtansine,master_DB_2025_Q4.json
NCT06462079,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06359002,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT04617522,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05833867,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT07102004,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT07100184,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT05199051,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT07124117,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT05143229,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06610825,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05633979,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05756569,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT07201675,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT05672251,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT05994001,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT03334617,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06299852,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT06357533,monoclonal_antibody,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT04589845,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT06990503,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT06176729,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06221748,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT00658814,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT06747585,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06548178,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05404945,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT01409161,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT04482309,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT03485209,monoclonal_antibody,tisotumab vedotin,master_DB_2025_Q4.json
NCT05797168,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT02326974,monoclonal_antibody,t-dm1,master_DB_2025_Q4.json
NCT04556773,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06248515,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06387121,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT07134153,monoclonal_antibody,t-dxd,master_DB_2025_Q4.json
NCT06680596,monoclonal_antibody,deruxtecan,master_DB_2025_Q4.json
NCT07287995,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT05765851,monoclonal_antibody,t-dxd,master_DB_2025_Q4.json
NCT04594798,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT05866432,monoclonal_antibody,deruxtecan,master_DB_2025_Q4.json
NCT06809140,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT06224673,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT04863885,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT03944772,monoclonal_antibody,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT06112379,monoclonal_antibody,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT06857747,oligonucleotide,disitamab vedotin,master_DB_2025_Q4.json
NCT07184788,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06840483,small_molecule,vedotin,master_DB_2025_Q4.json
NCT02568839,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT07082920,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT06331169,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06561607,oligonucleotide,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06560528,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT06058988,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06210815,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT06842498,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT07123454,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT07069712,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT03104491,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT06921928,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT03755804,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT06933329,small_molecule,vedotin,master_DB_2025_Q4.json
NCT06558682,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT04639986,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT04878029,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT04647916,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06667960,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT04665765,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT03719105,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT05414500,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT04928846,monoclonal_antibody,telisotuzumab vedotin,master_DB_2025_Q4.json
NCT06743945,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06749860,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT07207824,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT03734029,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT05249959,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT04644068,small_molecule,dxd,master_DB_2025_Q4.json
NCT06932094,small_molecule,antibody drug conjugate,master_DB_2025_Q4.json
NCT02877303,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT05795101,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT04294628,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05453396,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT04231877,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT07152782,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06595563,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06644781,small_molecule,deruxtecan,master_DB_2025_Q4.json
NCT06480240,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06186986,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT05650879,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT07067567,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06718933,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT07151560,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT07151586,monoclonal_antibody,govitecan,master_DB_2025_Q4.json
NCT07110883,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06861348,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT05887609,monoclonal_antibody,mirvetuximab soravtansine,master_DB_2025_Q4.json
NCT06486441,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT04639219,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06730373,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT07182721,monoclonal_antibody,t-dxd,master_DB_2025_Q4.json
NCT05296070,monoclonal_antibody,loncastuximab tesirine,master_DB_2025_Q4.json
NCT06926920,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT03820063,small_molecule,t-dm1,master_DB_2025_Q4.json
NCT06968585,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT03126630,monoclonal_antibody,ravtansine,master_DB_2025_Q4.json
NCT06797635,monoclonal_antibody,patritumab deruxtecan,master_DB_2025_Q4.json
NCT07217496,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT07065435,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT06797999,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT05144841,monoclonal_antibody,vedotin,master_DB_2025_Q4.json
NCT06385873,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT06742892,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT06843447,monoclonal_antibody,deruxtecan,master_DB_2025_Q4.json
NCT04050280,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT06667167,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06102824,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05710666,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT04587687,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT06440005,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT04168502,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT03401385,small_molecule,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT06650332,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT06238687,biologic,antibody-drug conjugate,master_DB_2025_Q4.json
NCT03529110,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06439693,monoclonal_antibody,t-dm1,master_DB_2025_Q4.json
NCT06477419,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT07013565,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT06578286,monoclonal_antibody,t-dxd,master_DB_2025_Q4.json
NCT06431633,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05426486,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT05868265,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT06161025,small_molecule,deruxtecan,master_DB_2025_Q4.json
NCT05283330,small_molecule,immunoconjugate,master_DB_2025_Q4.json
NCT06750484,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT03725761,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06450314,small_molecule,deruxtecan,master_DB_2025_Q4.json
NCT07099898,small_molecule,antibody drug conjugate,master_DB_2025_Q4.json
NCT02166463,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT05940961,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
NCT05661357,small_molecule,disitamab vedotin,master_DB_2025_Q4.json
NCT06891560,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT05872295,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT06761911,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT06313086,monoclonal_antibody,trastuzumab emtansine,master_DB_2025_Q4.json
NCT06250777,monoclonal_antibody,t-dxd,master_DB_2025_Q4.json
NCT07198672,small_molecule,t-dm1,master_DB_2025_Q4.json
NCT03671018,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT05770531,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05569811,monoclonal_antibody,patritumab deruxtecan,master_DB_2025_Q4.json
NCT04439110,monoclonal_antibody,ado-trastuzumab,master_DB_2025_Q4.json
NCT07136779,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT07098338,monoclonal_antibody,dato-dxd,master_DB_2025_Q4.json
NCT05868226,antibody_protein,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06625593,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06522555,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT06889610,combination,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06540729,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT07138547,small_molecule,brentuximab vedotin,master_DB_2025_Q4.json
NCT06551051,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT07150208,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT07139977,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT06507514,antibody_protein,brentuximab vedotin,master_DB_2025_Q4.json
NCT04754191,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT06104618,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT05061550,monoclonal_antibody,dato-dxd,master_DB_2025_Q4.json
NCT06470282,monoclonal_antibody,enfortumab vedotin,master_DB_2025_Q4.json
NCT03260491,monoclonal_antibody,her3-dxd,master_DB_2025_Q4.json
NCT06974604,small_molecule,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT04165070,monoclonal_antibody,deruxtecan,master_DB_2025_Q4.json
NCT06103864,monoclonal_antibody,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT04064359,monoclonal_antibody,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06823167,biologic,antibody-drug conjugate,master_DB_2025_Q4.json
NCT06533826,monoclonal_antibody,datopotamab deruxtecan,master_DB_2025_Q4.json
NCT04833114,monoclonal_antibody,polatuzumab vedotin,master_DB_2025_Q4.json
NCT07198659,biologic,auristatin,master_DB_2025_Q4.json
NCT06769113,small_molecule,adc (weak),master_DB_2025_Q4.json
NCT06806046,small_molecule,antibodydrug conjugate,master_DB_2025_Q4.json
NCT06925555,monoclonal_antibody,brentuximab vedotin,master_DB_2025_Q4.json
NCT05940896,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT07163481,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06702566,small_molecule,antibody-drug conjugate,master_DB_2025_Q4.json
NCT04332822,monoclonal_antibody,vedotin,master_DB_2025_Q4.json
NCT05186974,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06734182,monoclonal_antibody,disitamab vedotin,master_DB_2025_Q4.json
NCT05101096,monoclonal_antibody,sacituzumab govitecan,master_DB_2025_Q4.json
NCT06298084,monoclonal_antibody,dxd,master_DB_2025_Q4.json
NCT06739395,small_molecule,sacituzumab govitecan,master_DB_2025_Q4.json
NCT05302284,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT06525298,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT05824975,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT04822337,monoclonal_antibody,antibody drug conjugate,master_DB_2025_Q4.json
NCT04494425,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2025_Q4.json
NCT06851299,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT05356351,monoclonal_antibody,adc (weak),master_DB_2025_Q4.json
NCT03962465,monoclonal_antibody,ozogamicin,master_DB_2025_Q4.json
